[Odometry @ factory.py:85][DEBUG] 2017-11-15 18:38:05,732: Logging to: logs/2017_Nov_15/Odometry/18_38_05.log
[Odometry @ node.py:89][INFO] 2017-11-15 18:38:11,709: setup
[Odometry @ node.py:79][DEBUG] 2017-11-15 18:38:15,136: [log buffer start]
[DEBUG, 1510789091.8865128]: OdometryMessage(t=1510789091.8865104, n=0, xy=0.0, th=-0.0625, dt=0.10325884819030762)
[DEBUG, 1510789106.5329545]: OdometryMessage(t=1510789106.5329525, n=511, xy=-21.75108058182559, th=0.1875, dt=0.02066969871520996)
[DEBUG, 1510789106.5681133]: OdometryMessage(t=1510789106.5681114, n=512, xy=-21.561940750678332, th=0.125, dt=0.031003475189208984)
[DEBUG, 1510789106.591635]: OdometryMessage(t=1510789106.5916326, n=513, xy=-21.561940750678332, th=0.1875, dt=0.02077484130859375)
[DEBUG, 1510789106.6156642]: OdometryMessage(t=1510789106.615662, n=514, xy=-21.561940750676513, th=0.1875, dt=0.020685911178588867)
[DEBUG, 1510789106.644177]: OdometryMessage(t=1510789106.644175, n=515, xy=-22.12936024411829, th=0.1875, dt=0.03090977668762207)
[DEBUG, 1510789106.671466]: OdometryMessage(t=1510789106.6714635, n=516, xy=-21.75108058182377, th=0.0, dt=0.020709514617919922)
[DEBUG, 1510789106.7107518]: OdometryMessage(t=1510789106.7107499, n=517, xy=-21.75108058182377, th=0.1875, dt=0.020682334899902344)
[DEBUG, 1510789106.734328]: OdometryMessage(t=1510789106.7343261, n=518, xy=-22.507639906410986, th=0.125, dt=0.030934810638427734)
[DEBUG, 1510789106.7611601]: OdometryMessage(t=1510789106.7611585, n=519, xy=-22.507639906409167, th=0.125, dt=0.02073049545288086)
[DEBUG, 1510789106.7920434]: OdometryMessage(t=1510789106.7920413, n=520, xy=-22.12936024411647, th=0.125, dt=0.03101038932800293)
[DEBUG, 1510789106.816113]: OdometryMessage(t=1510789106.816111, n=521, xy=-21.94022041297103, th=0.06250000000001421, dt=0.020685195922851562)
[DEBUG, 1510789106.845256]: OdometryMessage(t=1510789106.845254, n=522, xy=-22.696779737556426, th=0.12499999999998579, dt=0.022488832473754883)
[DEBUG, 1510789106.8784876]: OdometryMessage(t=1510789106.8784857, n=523, xy=-22.696779737556426, th=0.0625, dt=0.020806074142456055)
[DEBUG, 1510789106.9149804]: OdometryMessage(t=1510789106.9149785, n=524, xy=-22.696779737556426, th=0.125, dt=0.0307619571685791)
[DEBUG, 1510789106.9386199]: OdometryMessage(t=1510789106.9386177, n=525, xy=-23.453339062140003, th=0.125, dt=0.020804166793823242)
[DEBUG, 1510789106.9714913]: OdometryMessage(t=1510789106.9714894, n=526, xy=-24.02075855557996, th=0.125, dt=0.031090974807739258)
[DEBUG, 1510789106.9952128]: OdometryMessage(t=1510789106.995211, n=527, xy=-22.885919568701866, th=0.0625, dt=0.02087569236755371)
[DEBUG, 1510789107.0182254]: OdometryMessage(t=1510789107.0182235, n=528, xy=-22.696779737556426, th=0.0, dt=0.020754575729370117)
[DEBUG, 1510789107.04182]: OdometryMessage(t=1510789107.0418181, n=529, xy=-22.507639906409167, th=0.125, dt=0.030913114547729492)
[DEBUG, 1510789107.0810122]: OdometryMessage(t=1510789107.0810103, n=530, xy=-24.02075855558178, th=0.125, dt=0.0206754207611084)
[DEBUG, 1510789107.1099126]: OdometryMessage(t=1510789107.109911, n=531, xy=-22.31850007526191, th=0.1875, dt=0.0206756591796875)
[DEBUG, 1510789107.1698942]: OdometryMessage(t=1510789107.169892, n=532, xy=-23.64247889328726, th=0.1875000000000142, dt=0.02061748504638672)
[DEBUG, 1510789107.2131531]: OdometryMessage(t=1510789107.2131517, n=533, xy=-22.696779737556426, th=0.12499999999998579, dt=0.020714759826660156)
[DEBUG, 1510789107.240053]: OdometryMessage(t=1510789107.2400506, n=534, xy=-22.12936024411829, th=0.125, dt=0.02095317840576172)
[DEBUG, 1510789107.2633226]: OdometryMessage(t=1510789107.2633207, n=535, xy=-23.453339062140003, th=0.125, dt=0.03097844123840332)
[DEBUG, 1510789107.2973056]: OdometryMessage(t=1510789107.2973034, n=536, xy=-22.12936024411829, th=0.125, dt=0.020914793014526367)
[DEBUG, 1510789107.3209972]: OdometryMessage(t=1510789107.320995, n=537, xy=-22.12936024411647, th=0.0625, dt=0.03104400634765625)
[DEBUG, 1510789107.3600633]: OdometryMessage(t=1510789107.3600614, n=538, xy=-21.183661088385634, th=0.1875, dt=0.0207674503326416)
[DEBUG, 1510789107.4003155]: OdometryMessage(t=1510789107.4003136, n=539, xy=-22.318500075263728, th=0.12499999999998579, dt=0.02075672149658203)
[DEBUG, 1510789107.423305]: OdometryMessage(t=1510789107.423303, n=540, xy=-21.94022041297103, th=0.0, dt=0.02077460289001465)
[DEBUG, 1510789107.4242551]: OdometryMessage(t=1510789107.4242535, n=541, xy=0.0, th=0.125, dt=0.02491140365600586)
[DEBUG, 1510789107.4461882]: OdometryMessage(t=1510789107.4461863, n=542, xy=-21.94022041297103, th=0.0, dt=0.030917644500732422)
[DEBUG, 1510789107.4784398]: OdometryMessage(t=1510789107.478438, n=543, xy=-21.75108058182377, th=0.125, dt=0.020668506622314453)
[DEBUG, 1510789107.521669]: OdometryMessage(t=1510789107.5216672, n=544, xy=-22.12936024411647, th=0.125, dt=0.02055954933166504)
[DEBUG, 1510789107.562082]: OdometryMessage(t=1510789107.5620804, n=545, xy=-22.318500075263728, th=0.125, dt=0.020570993423461914)
[DEBUG, 1510789107.5858414]: OdometryMessage(t=1510789107.5858395, n=546, xy=0.0, th=0.0625, dt=0.00868535041809082)
[DEBUG, 1510789107.6093612]: OdometryMessage(t=1510789107.609359, n=547, xy=-23.075059399847305, th=0.1875, dt=0.031133651733398438)
[DEBUG, 1510789107.6405847]: OdometryMessage(t=1510789107.6405828, n=548, xy=-22.885919568701866, th=0.0625, dt=0.020636320114135742)
[DEBUG, 1510789107.6646862]: OdometryMessage(t=1510789107.664684, n=549, xy=-22.318500075263728, th=0.125, dt=0.020650148391723633)
[DEBUG, 1510789107.6887]: OdometryMessage(t=1510789107.6886983, n=550, xy=-22.318500075263728, th=0.0625, dt=0.020787477493286133)
[DEBUG, 1510789107.7371151]: OdometryMessage(t=1510789107.7371132, n=551, xy=-21.561940750678332, th=0.0625, dt=0.02062678337097168)
[DEBUG, 1510789107.7603297]: OdometryMessage(t=1510789107.7603276, n=552, xy=0.0, th=0.0, dt=0.03101515769958496)
[DEBUG, 1510789107.784188]: OdometryMessage(t=1510789107.7841864, n=553, xy=-21.561940750678332, th=-0.0625, dt=0.031058788299560547)
[DEBUG, 1510789107.818156]: OdometryMessage(t=1510789107.8181543, n=554, xy=-14.374627167118888, th=-0.0625, dt=0.020619630813598633)
[DEBUG, 1510789107.8417988]: OdometryMessage(t=1510789107.8417966, n=555, xy=-22.885919568701866, th=0.0, dt=0.020672321319580078)
[DEBUG, 1510789107.8687959]: OdometryMessage(t=1510789107.8687937, n=556, xy=0.0, th=-0.0625, dt=0.027321338653564453)
[DEBUG, 1510789107.8925772]: OdometryMessage(t=1510789107.8925755, n=557, xy=-21.372800919532892, th=-0.0625, dt=0.020694971084594727)
[DEBUG, 1510789107.9271934]: OdometryMessage(t=1510789107.927192, n=558, xy=-22.507639906409167, th=-0.0625, dt=0.0206449031829834)
[DEBUG, 1510789107.96125]: OdometryMessage(t=1510789107.961248, n=559, xy=-23.075059399849124, th=0.0, dt=0.030976295471191406)
[DEBUG, 1510789107.9842513]: OdometryMessage(t=1510789107.9842496, n=560, xy=-22.507639906409167, th=-0.0625, dt=0.02080059051513672)
[DEBUG, 1510789108.0239234]: OdometryMessage(t=1510789108.0239217, n=561, xy=-21.183661088385634, th=0.0, dt=0.02058720588684082)
[DEBUG, 1510789108.0469751]: OdometryMessage(t=1510789108.046973, n=562, xy=-21.94022041297103, th=-0.0625, dt=0.030964136123657227)
[DEBUG, 1510789108.0728636]: OdometryMessage(t=1510789108.0728617, n=563, xy=-21.561940750678332, th=-0.0625, dt=0.020766019821166992)
[DEBUG, 1510789108.0956838]: OdometryMessage(t=1510789108.0956812, n=564, xy=0.0, th=-0.0625, dt=0.02301478385925293)
[DEBUG, 1510789108.1182213]: OdometryMessage(t=1510789108.1182191, n=565, xy=-21.561940750678332, th=0.0, dt=0.031021833419799805)
[DEBUG, 1510789108.1554747]: OdometryMessage(t=1510789108.1554728, n=566, xy=-21.372800919531073, th=-0.0625, dt=0.02069544792175293)
[DEBUG, 1510789108.178162]: OdometryMessage(t=1510789108.17816, n=567, xy=-21.75108058182559, th=0.0, dt=0.031097888946533203)
[DEBUG, 1510789108.2012675]: OdometryMessage(t=1510789108.2012656, n=568, xy=-21.561940750678332, th=0.0, dt=0.020609617233276367)
[DEBUG, 1510789108.2390924]: OdometryMessage(t=1510789108.2390904, n=569, xy=-20.994521257238375, th=-0.0625, dt=0.030778884887695312)
[DEBUG, 1510789108.2610245]: OdometryMessage(t=1510789108.2610223, n=570, xy=-21.183661088385634, th=0.0, dt=0.020689010620117188)
[DEBUG, 1510789108.2837293]: OdometryMessage(t=1510789108.2837272, n=571, xy=-22.318500075263728, th=0.0, dt=0.030949831008911133)
[DEBUG, 1510789108.3066864]: OdometryMessage(t=1510789108.3066847, n=572, xy=-22.12936024411647, th=0.0, dt=0.020654916763305664)
[DEBUG, 1510789108.329562]: OdometryMessage(t=1510789108.3295605, n=573, xy=-21.75108058182559, th=0.0, dt=0.031099796295166016)
[DEBUG, 1510789108.3638232]: OdometryMessage(t=1510789108.3638213, n=574, xy=-20.994521257238375, th=0.0, dt=0.020925283432006836)
[DEBUG, 1510789108.4034424]: OdometryMessage(t=1510789108.4034405, n=575, xy=-21.75108058182377, th=0.0, dt=0.03081536293029785)
[DEBUG, 1510789108.4260619]: OdometryMessage(t=1510789108.42606, n=576, xy=-21.561940750678332, th=0.0, dt=0.020791053771972656)
[DEBUG, 1510789108.448457]: OdometryMessage(t=1510789108.4484549, n=577, xy=0.0, th=0.0, dt=0.0225217342376709)
[DEBUG, 1510789108.4709303]: OdometryMessage(t=1510789108.4709284, n=578, xy=-20.23796193265298, th=0.0, dt=0.02066779136657715)
[DEBUG, 1510789108.4947846]: OdometryMessage(t=1510789108.4947827, n=579, xy=0.0, th=0.0, dt=0.026764392852783203)
[DEBUG, 1510789108.5244615]: OdometryMessage(t=1510789108.5244598, n=580, xy=-20.805381426092936, th=0.0, dt=0.020645618438720703)
[DEBUG, 1510789108.5648422]: OdometryMessage(t=1510789108.5648406, n=581, xy=-20.427101763800238, th=0.0, dt=0.03119659423828125)
[DEBUG, 1510789108.5947623]: OdometryMessage(t=1510789108.5947602, n=582, xy=-19.481402608069402, th=0.0, dt=0.02071380615234375)
[DEBUG, 1510789108.6327345]: OdometryMessage(t=1510789108.6327322, n=583, xy=-20.23796193265298, th=0.0, dt=0.03076171875)
[DEBUG, 1510789108.6558201]: OdometryMessage(t=1510789108.655818, n=584, xy=-19.292262776923963, th=0.0, dt=0.020554304122924805)
[DEBUG, 1510789108.678358]: OdometryMessage(t=1510789108.678356, n=585, xy=-19.481402608067583, th=0.0, dt=0.030863046646118164)
[DEBUG, 1510789108.7010384]: OdometryMessage(t=1510789108.7010367, n=586, xy=-19.103122945776704, th=-0.0625, dt=0.021028995513916016)
[DEBUG, 1510789108.724162]: OdometryMessage(t=1510789108.7241597, n=587, xy=0.0, th=0.0, dt=0.041647911071777344)
[DEBUG, 1510789108.7469761]: OdometryMessage(t=1510789108.7469742, n=588, xy=-19.481402608069402, th=-0.0625, dt=0.031178951263427734)
[DEBUG, 1510789108.7796438]: OdometryMessage(t=1510789108.7796419, n=589, xy=-19.292262776922144, th=-0.0625, dt=0.020655393600463867)
[DEBUG, 1510789108.817135]: OdometryMessage(t=1510789108.817133, n=590, xy=-19.85968227036028, th=-0.0625, dt=0.020641088485717773)
[DEBUG, 1510789108.840605]: OdometryMessage(t=1510789108.8406029, n=591, xy=-19.481402608069402, th=-0.0625, dt=0.020719051361083984)
[DEBUG, 1510789108.8642433]: OdometryMessage(t=1510789108.8642414, n=592, xy=-19.67054243921484, th=-0.0625, dt=0.030913114547729492)
[DEBUG, 1510789108.8870852]: OdometryMessage(t=1510789108.8870828, n=593, xy=-20.427101763800238, th=0.0, dt=0.02080082893371582)
[DEBUG, 1510789108.9285443]: OdometryMessage(t=1510789108.9285424, n=594, xy=-20.23796193265298, th=0.0, dt=0.020751476287841797)
[DEBUG, 1510789108.9517608]: OdometryMessage(t=1510789108.9517589, n=595, xy=0.0, th=0.0, dt=0.023473501205444336)
[DEBUG, 1510789108.9750097]: OdometryMessage(t=1510789108.9750078, n=596, xy=-19.67054243921484, th=0.0, dt=0.031185388565063477)
[DEBUG, 1510789109.013979]: OdometryMessage(t=1510789109.013977, n=597, xy=-20.237961932654798, th=0.0, dt=0.03091144561767578)
[DEBUG, 1510789109.0384135]: OdometryMessage(t=1510789109.0384111, n=598, xy=-20.427101763800238, th=0.06249999999998579, dt=0.02068018913269043)
[DEBUG, 1510789109.0621624]: OdometryMessage(t=1510789109.0621605, n=599, xy=-19.85968227036028, th=0.0, dt=0.020785093307495117)
[DEBUG, 1510789109.0860322]: OdometryMessage(t=1510789109.08603, n=600, xy=-19.481402608069402, th=0.0, dt=0.03097081184387207)
[DEBUG, 1510789109.1255667]: OdometryMessage(t=1510789109.1255648, n=601, xy=-18.913983114629445, th=0.0625, dt=0.020834922790527344)
[DEBUG, 1510789109.1663826]: OdometryMessage(t=1510789109.1663802, n=602, xy=-19.292262776922144, th=-0.0625, dt=0.020569801330566406)
[DEBUG, 1510789109.1909747]: OdometryMessage(t=1510789109.1909726, n=603, xy=-19.481402608069402, th=0.0, dt=0.030886173248291016)
[DEBUG, 1510789109.2348151]: OdometryMessage(t=1510789109.2348135, n=604, xy=-19.103122945776704, th=0.0, dt=0.020668506622314453)
[DEBUG, 1510789109.2354264]: OdometryMessage(t=1510789109.235425, n=605, xy=-19.85968227036028, th=0.0, dt=0.030945777893066406)
[DEBUG, 1510789109.2751193]: OdometryMessage(t=1510789109.2751172, n=606, xy=-19.67054243921484, th=-0.06249999999998579, dt=0.020587444305419922)
[DEBUG, 1510789109.299043]: OdometryMessage(t=1510789109.2990408, n=607, xy=-19.481402608069402, th=0.0, dt=0.020502090454101562)
[DEBUG, 1510789109.3230128]: OdometryMessage(t=1510789109.3230107, n=608, xy=-19.103122945776704, th=-0.1250000000000142, dt=0.0308840274810791)
[DEBUG, 1510789109.3661687]: OdometryMessage(t=1510789109.3661666, n=609, xy=-18.724843283484006, th=-0.125, dt=0.030859708786010742)
[DEBUG, 1510789109.3671257]: OdometryMessage(t=1510789109.3671243, n=610, xy=0.0, th=-0.25, dt=0.001840353012084961)
[DEBUG, 1510789109.408794]: OdometryMessage(t=1510789109.4087918, n=611, xy=-18.535703452336747, th=-0.25, dt=0.02055191993713379)
[DEBUG, 1510789109.4432502]: OdometryMessage(t=1510789109.4432483, n=612, xy=-17.400864465458653, th=-0.375, dt=0.02066326141357422)
[DEBUG, 1510789109.4877489]: OdometryMessage(t=1510789109.4877472, n=613, xy=-16.266025478582378, th=-0.375, dt=0.02064681053161621)
[DEBUG, 1510789109.528428]: OdometryMessage(t=1510789109.5284262, n=614, xy=-16.26602547858056, th=-0.75, dt=0.02081131935119629)
[DEBUG, 1510789109.5538116]: OdometryMessage(t=1510789109.5538092, n=615, xy=-16.266025478582378, th=-0.875, dt=0.030841350555419922)
[DEBUG, 1510789109.5961542]: OdometryMessage(t=1510789109.5961525, n=616, xy=-16.266025478582378, th=-1.125, dt=0.03077840805053711)
[DEBUG, 1510789109.6458366]: OdometryMessage(t=1510789109.6458352, n=617, xy=-15.88774581628968, th=-1.1875, dt=0.03092050552368164)
[DEBUG, 1510789109.6777601]: OdometryMessage(t=1510789109.677758, n=618, xy=-17.022584803165955, th=-1.375, dt=0.020644426345825195)
[DEBUG, 1510789109.7204144]: OdometryMessage(t=1510789109.7204125, n=619, xy=-15.698605985142422, th=-1.5625000000000142, dt=0.02070474624633789)
[DEBUG, 1510789109.763273]: OdometryMessage(t=1510789109.7632713, n=620, xy=-15.509466153996982, th=-1.6875, dt=0.020577669143676758)
[DEBUG, 1510789109.8032582]: OdometryMessage(t=1510789109.803256, n=621, xy=-16.644305140873257, th=-1.9375, dt=0.020687341690063477)
[DEBUG, 1510789109.8450725]: OdometryMessage(t=1510789109.8450706, n=622, xy=-17.77914412775317, th=0.0, dt=0.030788421630859375)
[DEBUG, 1510789109.846331]: OdometryMessage(t=1510789109.8463297, n=623, xy=-15.320326322849724, th=-1.9375, dt=0.022292613983154297)
[DEBUG, 1510789109.8806598]: OdometryMessage(t=1510789109.8806581, n=624, xy=-15.88774581628968, th=-2.0625, dt=0.030777454376220703)
[log buffer end]
[Odometry @ node.py:81][DEBUG] 2017-11-15 18:38:29,881: logging message buffer (len=16449)
[Odometry @ node.py:79][DEBUG] 2017-11-15 18:38:34,078: [log buffer start]
[DEBUG, 1510789109.9197743]: OdometryMessage(t=1510789109.9197724, n=625, xy=-16.455165309729637, th=-2.124999999999993, dt=0.030796051025390625)
[DEBUG, 1510789109.9496698]: OdometryMessage(t=1510789109.9496682, n=626, xy=-17.022584803165955, th=-2.25, dt=0.020917654037475586)
[DEBUG, 1510789109.9851258]: OdometryMessage(t=1510789109.9851236, n=627, xy=-17.77914412775317, th=-2.25, dt=0.020967483520507812)
[DEBUG, 1510789110.015166]: OdometryMessage(t=1510789110.0151644, n=628, xy=-18.535703452336747, th=-2.250000000000007, dt=0.02075028419494629)
[DEBUG, 1510789110.040693]: OdometryMessage(t=1510789110.040691, n=629, xy=0.0, th=-1.5, dt=0.025946855545043945)
[DEBUG, 1510789110.081303]: OdometryMessage(t=1510789110.0813012, n=630, xy=-19.292262776922144, th=-2.1875, dt=0.020676136016845703)
[DEBUG, 1510789110.1122756]: OdometryMessage(t=1510789110.112274, n=631, xy=-20.237961932654798, th=-2.124999999999993, dt=0.030775070190429688)
[DEBUG, 1510789110.1562328]: OdometryMessage(t=1510789110.1562312, n=632, xy=-20.427101763800238, th=-2.0, dt=0.03090190887451172)
[DEBUG, 1510789110.203951]: OdometryMessage(t=1510789110.2039495, n=633, xy=-21.183661088385634, th=-1.875, dt=0.020548105239868164)
[DEBUG, 1510789110.2419918]: OdometryMessage(t=1510789110.2419896, n=634, xy=-21.75108058182377, th=-1.25, dt=0.020763397216796875)
[DEBUG, 1510789110.2815886]: OdometryMessage(t=1510789110.2815864, n=635, xy=-22.12936024411829, th=-2.3125, dt=0.03109884262084961)
[DEBUG, 1510789110.3126264]: OdometryMessage(t=1510789110.312624, n=636, xy=-21.94022041297103, th=-1.125, dt=0.02062368392944336)
[DEBUG, 1510789110.3504117]: OdometryMessage(t=1510789110.3504097, n=637, xy=-23.075059399847305, th=-1.5, dt=0.020621538162231445)
[DEBUG, 1510789110.3751905]: OdometryMessage(t=1510789110.3751884, n=638, xy=-22.885919568703684, th=-1.4375, dt=0.03095531463623047)
[DEBUG, 1510789110.404288]: OdometryMessage(t=1510789110.4042857, n=639, xy=-23.075059399847305, th=0.0, dt=0.0209195613861084)
[DEBUG, 1510789110.4407778]: OdometryMessage(t=1510789110.4407759, n=640, xy=-23.264199230996383, th=-1.25, dt=0.020860910415649414)
[DEBUG, 1510789110.4813514]: OdometryMessage(t=1510789110.4813497, n=641, xy=-22.12936024411829, th=-1.2499999999999964, dt=0.020638227462768555)
[DEBUG, 1510789110.5115867]: OdometryMessage(t=1510789110.5115845, n=642, xy=-21.94022041297103, th=-1.125, dt=0.030968904495239258)
[DEBUG, 1510789110.55409]: OdometryMessage(t=1510789110.554088, n=643, xy=-22.696779737556426, th=-1.3125, dt=0.03094315528869629)
[DEBUG, 1510789110.5967526]: OdometryMessage(t=1510789110.596751, n=644, xy=-22.507639906409167, th=-0.625, dt=0.02064681053161621)
[DEBUG, 1510789110.6367416]: OdometryMessage(t=1510789110.6367397, n=645, xy=-21.372800919532892, th=-0.875, dt=0.020647525787353516)
[DEBUG, 1510789110.6620586]: OdometryMessage(t=1510789110.6620567, n=646, xy=-22.885919568701866, th=-0.875, dt=0.030890941619873047)
[DEBUG, 1510789110.70433]: OdometryMessage(t=1510789110.7043283, n=647, xy=-22.318500075263728, th=-0.8125, dt=0.020685911178588867)
[DEBUG, 1510789110.7452226]: OdometryMessage(t=1510789110.745221, n=648, xy=-22.318500075263728, th=-0.8125, dt=0.020578861236572266)
[DEBUG, 1510789110.781508]: OdometryMessage(t=1510789110.781506, n=649, xy=-21.94022041297103, th=-0.8125, dt=0.030936241149902344)
[DEBUG, 1510789110.8186264]: OdometryMessage(t=1510789110.8186245, n=650, xy=-21.372800919531073, th=-0.875, dt=0.02080512046813965)
[DEBUG, 1510789110.8550925]: OdometryMessage(t=1510789110.8550906, n=651, xy=-20.616241594945677, th=-0.875, dt=0.0206298828125)
[DEBUG, 1510789110.8815486]: OdometryMessage(t=1510789110.8815467, n=652, xy=-21.75108058182559, th=-0.9375, dt=0.030975818634033203)
[DEBUG, 1510789110.9212723]: OdometryMessage(t=1510789110.9212706, n=653, xy=-20.427101763800238, th=-1.0, dt=0.020729780197143555)
[DEBUG, 1510789110.9617376]: OdometryMessage(t=1510789110.9617357, n=654, xy=-20.04882210150754, th=-1.0, dt=0.031083345413208008)
[DEBUG, 1510789110.9932435]: OdometryMessage(t=1510789110.9932413, n=655, xy=-20.427101763802057, th=-1.0000000000000018, dt=0.020571231842041016)
[DEBUG, 1510789111.031431]: OdometryMessage(t=1510789111.0314293, n=656, xy=-19.481402608067583, th=-0.9374999999999982, dt=0.020581483840942383)
[DEBUG, 1510789111.0701125]: OdometryMessage(t=1510789111.0701106, n=657, xy=-19.292262776923963, th=-0.9374999999999982, dt=0.03090381622314453)
[DEBUG, 1510789111.1046407]: OdometryMessage(t=1510789111.1046388, n=658, xy=-18.724843283482187, th=-0.9375, dt=0.020700931549072266)
[DEBUG, 1510789111.1469278]: OdometryMessage(t=1510789111.1469254, n=659, xy=-18.724843283484006, th=-0.5625, dt=0.020555973052978516)
[DEBUG, 1510789111.1853054]: OdometryMessage(t=1510789111.1853027, n=660, xy=-18.535703452336747, th=-0.875, dt=0.03081059455871582)
[DEBUG, 1510789111.2273786]: OdometryMessage(t=1510789111.2273762, n=661, xy=-18.346563621191308, th=-0.8125, dt=0.02074599266052246)
[DEBUG, 1510789111.2653124]: OdometryMessage(t=1510789111.2653098, n=662, xy=-18.535703452336747, th=-0.8125, dt=0.020628929138183594)
[DEBUG, 1510789111.2997382]: OdometryMessage(t=1510789111.2997365, n=663, xy=-17.77914412775317, th=-0.8125, dt=0.030994415283203125)
[DEBUG, 1510789111.3269038]: OdometryMessage(t=1510789111.326902, n=664, xy=-17.590004296605912, th=-0.8125, dt=0.02074289321899414)
[DEBUG, 1510789111.3648984]: OdometryMessage(t=1510789111.3648965, n=665, xy=-16.266025478582378, th=-0.8125000000000004, dt=0.02058243751525879)
[DEBUG, 1510789111.405063]: OdometryMessage(t=1510789111.4050612, n=666, xy=-15.320326322849724, th=-0.8749999999999996, dt=0.030724763870239258)
[DEBUG, 1510789111.442384]: OdometryMessage(t=1510789111.4423819, n=667, xy=-14.752906829411586, th=-0.9375, dt=0.020703554153442383)
[DEBUG, 1510789111.484441]: OdometryMessage(t=1510789111.4844391, n=668, xy=-13.618067842533492, th=-1.0625, dt=0.020600557327270508)
[DEBUG, 1510789111.5202427]: OdometryMessage(t=1510789111.5202405, n=669, xy=-12.861508517948096, th=-1.3125, dt=0.030878782272338867)
[DEBUG, 1510789111.5617864]: OdometryMessage(t=1510789111.5617845, n=670, xy=-12.861508517948096, th=-1.4375, dt=0.030994892120361328)
[DEBUG, 1510789111.6007326]: OdometryMessage(t=1510789111.6007307, n=671, xy=-12.483228855657217, th=-1.6875, dt=0.02084946632385254)
[DEBUG, 1510789111.6013181]: OdometryMessage(t=1510789111.6013167, n=672, xy=-12.29408902450814, th=0.0, dt=0.020676136016845703)
[DEBUG, 1510789111.6625962]: OdometryMessage(t=1510789111.6625946, n=673, xy=-12.861508517949915, th=-1.9375000000000568, dt=0.02068805694580078)
[DEBUG, 1510789111.700961]: OdometryMessage(t=1510789111.7009592, n=674, xy=-12.672368686800837, th=-1.3125, dt=0.030728816986083984)
[DEBUG, 1510789111.7395277]: OdometryMessage(t=1510789111.7395253, n=675, xy=-13.239788180240794, th=-2.0, dt=0.030965566635131836)
[DEBUG, 1510789111.7668872]: OdometryMessage(t=1510789111.766885, n=676, xy=-14.374627167118888, th=-2.0, dt=0.02087092399597168)
[DEBUG, 1510789111.8063207]: OdometryMessage(t=1510789111.806319, n=677, xy=-14.942046660557025, th=-2.0625, dt=0.030841827392578125)
[DEBUG, 1510789111.8075006]: OdometryMessage(t=1510789111.807499, n=678, xy=-15.320326322851542, th=-2.125, dt=0.020547866821289062)
[DEBUG, 1510789111.8622794]: OdometryMessage(t=1510789111.8622777, n=679, xy=-15.320326322851542, th=-2.0, dt=0.020591020584106445)
[DEBUG, 1510789111.8998718]: OdometryMessage(t=1510789111.89987, n=680, xy=-15.887745816287861, th=-1.3125, dt=0.02063727378845215)
[DEBUG, 1510789111.9262018]: OdometryMessage(t=1510789111.9261997, n=681, xy=-16.833444972020516, th=-2.624999999999943, dt=0.03075575828552246)
[DEBUG, 1510789111.9628427]: OdometryMessage(t=1510789111.9628408, n=682, xy=-17.400864465458653, th=-1.3125000000000568, dt=0.03083944320678711)
[DEBUG, 1510789111.9969575]: OdometryMessage(t=1510789111.9969556, n=683, xy=-16.833444972020516, th=-1.9375, dt=0.02085590362548828)
[DEBUG, 1510789112.032474]: OdometryMessage(t=1510789112.0324721, n=684, xy=-17.400864465460472, th=-1.875, dt=0.031040668487548828)
[DEBUG, 1510789112.0611389]: OdometryMessage(t=1510789112.0611367, n=685, xy=-17.211724634313214, th=-1.875, dt=0.020615577697753906)
[DEBUG, 1510789112.087109]: OdometryMessage(t=1510789112.0871072, n=686, xy=-17.96828395889861, th=-1.8125, dt=0.020693063735961914)
[DEBUG, 1510789112.1230972]: OdometryMessage(t=1510789112.123095, n=687, xy=-18.913983114629445, th=-1.75, dt=0.020663976669311523)
[DEBUG, 1510789112.1605608]: OdometryMessage(t=1510789112.1605592, n=688, xy=-18.913983114629445, th=-1.6875, dt=0.020823240280151367)
[DEBUG, 1510789112.1866534]: OdometryMessage(t=1510789112.1866515, n=689, xy=0.0, th=-1.1875, dt=0.025946617126464844)
[DEBUG, 1510789112.2168949]: OdometryMessage(t=1510789112.2168932, n=690, xy=-19.67054243921666, th=-1.625, dt=0.020713329315185547)
[DEBUG, 1510789112.2487776]: OdometryMessage(t=1510789112.2487757, n=691, xy=-19.67054243921484, th=-1.5625, dt=0.031042814254760742)
[DEBUG, 1510789112.2827644]: OdometryMessage(t=1510789112.2827625, n=692, xy=-19.67054243921484, th=-1.5, dt=0.020854473114013672)
[DEBUG, 1510789112.3148174]: OdometryMessage(t=1510789112.3148155, n=693, xy=-20.805381426092936, th=-1.5, dt=0.020762205123901367)
[DEBUG, 1510789112.3407714]: OdometryMessage(t=1510789112.3407693, n=694, xy=-19.67054243921484, th=-1.4375, dt=0.0207521915435791)
[DEBUG, 1510789112.3747866]: OdometryMessage(t=1510789112.3747847, n=695, xy=-20.616241594945677, th=-1.375, dt=0.030874013900756836)
[DEBUG, 1510789112.4023583]: OdometryMessage(t=1510789112.4023566, n=696, xy=-20.805381426092936, th=-1.3124999999999432, dt=0.020572185516357422)
[DEBUG, 1510789112.434825]: OdometryMessage(t=1510789112.434823, n=697, xy=-21.561940750678332, th=-1.3125000000000568, dt=0.0309298038482666)
[DEBUG, 1510789112.4666846]: OdometryMessage(t=1510789112.4666827, n=698, xy=-21.183661088385634, th=-0.75, dt=0.020778656005859375)
