[Odometry @ factory.py:85][DEBUG] 2017-11-15 18:04:02,100: Logging to: logs/2017_Nov_15/Odometry/18_04_02.log
[Odometry @ node.py:89][INFO] 2017-11-15 18:04:08,623: setup
[Odometry @ node.py:79][DEBUG] 2017-11-15 18:04:11,899: [log buffer start]
[DEBUG, 1510787048.7995389]: OdometryMessage(t=1510787048.799537, n=0, xy=0.0, th=-0.12499999999994316, dt=0.10333824157714844)
[DEBUG, 1510787053.1245577]: OdometryMessage(t=1510787053.124556, n=196, xy=-1.7022584803167007, th=0.125, dt=0.020735502243041992)
[DEBUG, 1510787053.1465054]: OdometryMessage(t=1510787053.1465037, n=197, xy=-1.8913983114629929, th=0.0625, dt=0.031052827835083008)
[DEBUG, 1510787053.1685123]: OdometryMessage(t=1510787053.168511, n=198, xy=-1.7022584803167007, th=0.125, dt=0.0207974910736084)
[DEBUG, 1510787053.2170274]: OdometryMessage(t=1510787053.217026, n=199, xy=-2.0805381426092993, th=0.0625, dt=0.02087545394897461)
[DEBUG, 1510787053.2408419]: OdometryMessage(t=1510787053.2408404, n=200, xy=-2.0805381426092993, th=0.0625, dt=0.020879268646240234)
[DEBUG, 1510787053.2622547]: OdometryMessage(t=1510787053.2622533, n=201, xy=0.0, th=0.125, dt=0.020763635635375977)
[DEBUG, 1510787053.2844436]: OdometryMessage(t=1510787053.2844424, n=202, xy=-1.8913983114629929, th=0.125, dt=0.030913829803466797)
[DEBUG, 1510787053.3058114]: OdometryMessage(t=1510787053.3058095, n=203, xy=-2.0805381426092993, th=0.0, dt=0.020647287368774414)
[DEBUG, 1510787053.3272407]: OdometryMessage(t=1510787053.3272388, n=204, xy=-2.080538142609285, th=0.125, dt=0.030870914459228516)
[DEBUG, 1510787053.3491247]: OdometryMessage(t=1510787053.349123, n=205, xy=-2.0805381426092993, th=0.12500000000000022, dt=0.020833730697631836)
[DEBUG, 1510787053.3710346]: OdometryMessage(t=1510787053.3710334, n=206, xy=-2.0805381426092993, th=0.062499999999999556, dt=0.031068801879882812)
[DEBUG, 1510787053.3926878]: OdometryMessage(t=1510787053.392686, n=207, xy=-2.080538142609285, th=0.0, dt=0.02097630500793457)
[DEBUG, 1510787053.39352]: OdometryMessage(t=1510787053.393519, n=208, xy=0.0, th=0.06250000000000022, dt=0.023112773895263672)
[DEBUG, 1510787053.4141893]: OdometryMessage(t=1510787053.4141877, n=209, xy=-2.0805381426092993, th=0.0, dt=0.020734548568725586)
[DEBUG, 1510787053.4362445]: OdometryMessage(t=1510787053.436243, n=210, xy=0.0, th=0.0625, dt=0.030933618545532227)
[DEBUG, 1510787053.4580903]: OdometryMessage(t=1510787053.4580886, n=211, xy=-2.0805381426092993, th=0.0625, dt=0.03115057945251465)
[DEBUG, 1510787053.4791465]: OdometryMessage(t=1510787053.479145, n=212, xy=-2.0805381426092993, th=0.0, dt=0.02061772346496582)
[DEBUG, 1510787053.5010016]: OdometryMessage(t=1510787053.5010002, n=213, xy=-2.2696779737555914, th=0.0, dt=0.031000137329101562)
[DEBUG, 1510787053.5364287]: OdometryMessage(t=1510787053.5364273, n=214, xy=-2.080538142609285, th=0.0, dt=0.020671606063842773)
[DEBUG, 1510787053.5582871]: OdometryMessage(t=1510787053.5582857, n=215, xy=-2.2696779737556056, th=0.0, dt=0.031000614166259766)
[DEBUG, 1510787053.579801]: OdometryMessage(t=1510787053.5797992, n=216, xy=-2.080538142609285, th=0.0, dt=0.020700693130493164)
[DEBUG, 1510787053.5807061]: OdometryMessage(t=1510787053.580705, n=217, xy=0.0, th=0.0, dt=0.023038148880004883)
[DEBUG, 1510787053.6011505]: OdometryMessage(t=1510787053.6011486, n=218, xy=-2.2696779737556056, th=0.0, dt=0.020772218704223633)
[DEBUG, 1510787053.6020434]: OdometryMessage(t=1510787053.602042, n=219, xy=0.0, th=0.0, dt=0.021331071853637695)
[DEBUG, 1510787053.622618]: OdometryMessage(t=1510787053.6226163, n=220, xy=-2.4588178049018836, th=0.0, dt=0.030876636505126953)
[DEBUG, 1510787053.6447415]: OdometryMessage(t=1510787053.64474, n=221, xy=-2.8370974671944964, th=0.0625, dt=0.020751237869262695)
[DEBUG, 1510787053.6671576]: OdometryMessage(t=1510787053.6671562, n=222, xy=0.0, th=0.0625, dt=0.03381085395812988)
[DEBUG, 1510787053.6897192]: OdometryMessage(t=1510787053.6897175, n=223, xy=-3.215377129487095, th=0.0, dt=0.020763158798217773)
[DEBUG, 1510787053.7111664]: OdometryMessage(t=1510787053.7111647, n=224, xy=0.0, th=0.0625, dt=0.029105186462402344)
[DEBUG, 1510787053.7327402]: OdometryMessage(t=1510787053.7327387, n=225, xy=-3.215377129487095, th=0.0625, dt=0.03097677230834961)
[DEBUG, 1510787053.75472]: OdometryMessage(t=1510787053.7547183, n=226, xy=-3.5936567917796935, th=0.125, dt=0.020705461502075195)
[DEBUG, 1510787053.7761474]: OdometryMessage(t=1510787053.7761455, n=227, xy=-3.7827966229259857, th=0.0, dt=0.02067875862121582)
[DEBUG, 1510787053.7977998]: OdometryMessage(t=1510787053.7977984, n=228, xy=-3.9719364540723063, th=0.125, dt=0.030852794647216797)
[DEBUG, 1510787053.8195632]: OdometryMessage(t=1510787053.8195617, n=229, xy=-4.16107628521857, th=0.1875, dt=0.02064371109008789)
[DEBUG, 1510787053.841705]: OdometryMessage(t=1510787053.8417034, n=230, xy=0.0, th=0.1875, dt=0.031135082244873047)
[DEBUG, 1510787053.8635101]: OdometryMessage(t=1510787053.8635085, n=231, xy=-4.7284957786575035, th=0.25, dt=0.030864477157592773)
[DEBUG, 1510787053.8850107]: OdometryMessage(t=1510787053.885009, n=232, xy=-4.728495778657475, th=0.0, dt=0.020643949508666992)
[DEBUG, 1510787053.9071877]: OdometryMessage(t=1510787053.907186, n=233, xy=-4.917635609803796, th=0.25, dt=0.030825138092041016)
[DEBUG, 1510787053.930776]: OdometryMessage(t=1510787053.9307745, n=234, xy=-5.29591527209638, th=0.18750000000000044, dt=0.020691633224487305)
[DEBUG, 1510787053.965438]: OdometryMessage(t=1510787053.9654365, n=235, xy=-6.052474596681606, th=0.37499999999999956, dt=0.031055688858032227)
[DEBUG, 1510787053.987481]: OdometryMessage(t=1510787053.9874792, n=236, xy=-6.241614427827869, th=0.1875, dt=0.020540952682495117)
[DEBUG, 1510787054.0224075]: OdometryMessage(t=1510787054.022406, n=237, xy=-6.619894090120482, th=0.375, dt=0.030838727951049805)
[DEBUG, 1510787054.044681]: OdometryMessage(t=1510787054.0446796, n=238, xy=-6.809033921266774, th=0.3125, dt=0.02093195915222168)
[DEBUG, 1510787054.0995486]: OdometryMessage(t=1510787054.0995467, n=239, xy=-7.5655932458519715, th=0.4375, dt=0.020582199096679688)
[DEBUG, 1510787054.1398265]: OdometryMessage(t=1510787054.139825, n=240, xy=-7.5655932458519715, th=0.375, dt=0.030871152877807617)
[DEBUG, 1510787054.1697733]: OdometryMessage(t=1510787054.1697717, n=241, xy=-8.133012739290905, th=0.4375, dt=0.020622730255126953)
[DEBUG, 1510787054.1915073]: OdometryMessage(t=1510787054.1915052, n=242, xy=-8.51129240158346, th=0.25, dt=0.03092789649963379)
[DEBUG, 1510787054.22842]: OdometryMessage(t=1510787054.2284184, n=243, xy=-8.700432232729781, th=0.6875, dt=0.02056431770324707)
[DEBUG, 1510787054.2499943]: OdometryMessage(t=1510787054.2499928, n=244, xy=-9.267851726168686, th=0.3125, dt=0.030965089797973633)
[DEBUG, 1510787054.2867537]: OdometryMessage(t=1510787054.286752, n=245, xy=-9.456991557314979, th=0.5625, dt=0.02079939842224121)
[DEBUG, 1510787054.3088152]: OdometryMessage(t=1510787054.3088138, n=246, xy=-9.267851726168658, th=0.5, dt=0.030773639678955078)
[DEBUG, 1510787054.331828]: OdometryMessage(t=1510787054.331826, n=247, xy=-9.267851726168715, th=0.5, dt=0.020647287368774414)
[DEBUG, 1510787054.3539205]: OdometryMessage(t=1510787054.353919, n=248, xy=-9.45699155731495, th=0.4375, dt=0.030951976776123047)
[DEBUG, 1510787054.376175]: OdometryMessage(t=1510787054.3761733, n=249, xy=-9.6461313884613, th=0.0, dt=0.020917177200317383)
[DEBUG, 1510787054.4096413]: OdometryMessage(t=1510787054.40964, n=250, xy=-9.646131388461242, th=0.5, dt=0.031144142150878906)
[DEBUG, 1510787054.4313703]: OdometryMessage(t=1510787054.4313688, n=251, xy=-9.267851726168715, th=0.4375, dt=0.020634174346923828)
[DEBUG, 1510787054.4644358]: OdometryMessage(t=1510787054.4644344, n=252, xy=-9.267851726168658, th=0.4375, dt=0.020754337310791016)
[DEBUG, 1510787054.484882]: OdometryMessage(t=1510787054.4848802, n=253, xy=-9.267851726168658, th=0.0, dt=0.030875682830810547)
[DEBUG, 1510787054.5059752]: OdometryMessage(t=1510787054.5059736, n=254, xy=-9.6461313884613, th=0.375, dt=0.020691871643066406)
[DEBUG, 1510787054.5279331]: OdometryMessage(t=1510787054.5279315, n=255, xy=-10.402690713046468, th=0.4375, dt=0.030984163284301758)
[DEBUG, 1510787054.5568767]: OdometryMessage(t=1510787054.556875, n=256, xy=-10.024411050753884, th=0.0, dt=0.02072453498840332)
[DEBUG, 1510787054.557735]: OdometryMessage(t=1510787054.5577338, n=257, xy=0.0, th=0.4375, dt=0.030625581741333008)
[DEBUG, 1510787054.5885963]: OdometryMessage(t=1510787054.588595, n=258, xy=-10.024411050753884, th=0.4375, dt=0.030931949615478516)
[DEBUG, 1510787054.6106794]: OdometryMessage(t=1510787054.6106777, n=259, xy=-10.402690713046468, th=0.4375, dt=0.020633935928344727)
[DEBUG, 1510787054.6317272]: OdometryMessage(t=1510787054.6317258, n=260, xy=-10.59183054419276, th=0.0, dt=0.031003952026367188)
[DEBUG, 1510787054.6656234]: OdometryMessage(t=1510787054.6656222, n=261, xy=-10.213550881900176, th=0.3125, dt=0.020709514617919922)
[DEBUG, 1510787054.699134]: OdometryMessage(t=1510787054.6991327, n=262, xy=-10.213550881900176, th=0.4375000000000018, dt=0.020702362060546875)
[DEBUG, 1510787054.7339978]: OdometryMessage(t=1510787054.7339966, n=263, xy=-10.213550881900176, th=0.4999999999999982, dt=0.021204471588134766)
[DEBUG, 1510787054.755512]: OdometryMessage(t=1510787054.7555108, n=264, xy=-10.970110206485344, th=0.4375, dt=0.030946731567382812)
[DEBUG, 1510787054.7762806]: OdometryMessage(t=1510787054.7762792, n=265, xy=-11.159250037631693, th=0.0, dt=0.02090764045715332)
[DEBUG, 1510787054.8084157]: OdometryMessage(t=1510787054.808414, n=266, xy=-11.537529699924278, th=0.4375, dt=0.03097081184387207)
[log buffer end]
[Odometry @ node.py:81][DEBUG] 2017-11-15 18:04:14,808: logging message buffer (len=16473)
[Odometry @ node.py:79][DEBUG] 2017-11-15 18:04:18,366: [log buffer start]
[DEBUG, 1510787054.8298008]: OdometryMessage(t=1510787054.8297997, n=267, xy=-11.537529699924278, th=0.0, dt=0.02086806297302246)
[DEBUG, 1510787054.8622184]: OdometryMessage(t=1510787054.8622167, n=268, xy=-11.915809362216862, th=0.375, dt=0.02088022232055664)
[DEBUG, 1510787054.883752]: OdometryMessage(t=1510787054.8837504, n=269, xy=-12.104949193363154, th=0.5, dt=0.03083062171936035)
[DEBUG, 1510787054.917563]: OdometryMessage(t=1510787054.9175613, n=270, xy=-12.104949193363154, th=0.5625, dt=0.020594358444213867)
[DEBUG, 1510787054.9394763]: OdometryMessage(t=1510787054.9394748, n=271, xy=-12.104949193363154, th=0.5, dt=0.03105950355529785)
[DEBUG, 1510787054.9684203]: OdometryMessage(t=1510787054.9684186, n=272, xy=-12.104949193363268, th=0.625, dt=0.02078700065612793)
[DEBUG, 1510787054.990359]: OdometryMessage(t=1510787054.9903576, n=273, xy=-13.050648349094558, th=0.5625, dt=0.030750751495361328)
[DEBUG, 1510787055.0287242]: OdometryMessage(t=1510787055.0287228, n=274, xy=-12.861508517948437, th=0.5625, dt=0.02078866958618164)
[DEBUG, 1510787055.0508454]: OdometryMessage(t=1510787055.0508437, n=275, xy=-12.672368686802088, th=0.5625, dt=0.03079676628112793)
[DEBUG, 1510787055.0872974]: OdometryMessage(t=1510787055.0872958, n=276, xy=-12.672368686802088, th=0.5, dt=0.02062249183654785)
[DEBUG, 1510787055.1091466]: OdometryMessage(t=1510787055.1091454, n=277, xy=-12.861508517948323, th=0.5625, dt=0.030896663665771484)
[DEBUG, 1510787055.1439548]: OdometryMessage(t=1510787055.1439533, n=278, xy=-12.861508517948323, th=0.4375, dt=0.020812273025512695)
[DEBUG, 1510787055.165813]: OdometryMessage(t=1510787055.1658113, n=279, xy=-13.99634750482619, th=0.5625, dt=0.030758142471313477)
[DEBUG, 1510787055.2022243]: OdometryMessage(t=1510787055.2022228, n=280, xy=-13.80720767367984, th=0.625, dt=0.020658016204833984)
[DEBUG, 1510787055.2297847]: OdometryMessage(t=1510787055.229783, n=281, xy=-13.99634750482619, th=0.5625, dt=0.020711421966552734)
[DEBUG, 1510787055.2567754]: OdometryMessage(t=1510787055.256774, n=282, xy=-14.185487335972425, th=0.6875, dt=0.021088123321533203)
[DEBUG, 1510787055.2805107]: OdometryMessage(t=1510787055.2805092, n=283, xy=-14.185487335972539, th=0.625, dt=0.030995845794677734)
[DEBUG, 1510787055.308018]: OdometryMessage(t=1510787055.308016, n=284, xy=-13.80720767367984, th=0.625, dt=0.02077317237854004)
[DEBUG, 1510787055.362608]: OdometryMessage(t=1510787055.3626068, n=285, xy=-14.752906829411359, th=0.6875000000000036, dt=0.02071523666381836)
[DEBUG, 1510787055.3965626]: OdometryMessage(t=1510787055.3965611, n=286, xy=-15.509466153996527, th=0.49999999999999645, dt=0.030806541442871094)
[DEBUG, 1510787055.4260445]: OdometryMessage(t=1510787055.426043, n=287, xy=-15.320326322850292, th=0.75, dt=0.02082371711730957)
[DEBUG, 1510787055.4554272]: OdometryMessage(t=1510787055.4554255, n=288, xy=-14.942046660557594, th=0.75, dt=0.03099226951599121)
[DEBUG, 1510787055.456104]: OdometryMessage(t=1510787055.4561026, n=289, xy=-15.131186491704057, th=0.0, dt=0.02061915397644043)
[DEBUG, 1510787055.4896688]: OdometryMessage(t=1510787055.4896674, n=290, xy=-15.698605985142876, th=0.7500000000000036, dt=0.02058243751525879)
[DEBUG, 1510787055.5264568]: OdometryMessage(t=1510787055.5264554, n=291, xy=-15.698605985142763, th=0.6874999999999929, dt=0.030876874923706055)
[DEBUG, 1510787055.5647006]: OdometryMessage(t=1510787055.5646994, n=292, xy=-15.887745816289112, th=0.6875000000000036, dt=0.03091263771057129)
[DEBUG, 1510787055.5990224]: OdometryMessage(t=1510787055.599021, n=293, xy=-15.698605985142876, th=0.6875, dt=0.02080535888671875)
[DEBUG, 1510787055.621601]: OdometryMessage(t=1510787055.6215997, n=294, xy=-15.698605985142876, th=0.0, dt=0.03091120719909668)
[DEBUG, 1510787055.6576028]: OdometryMessage(t=1510787055.6576009, n=295, xy=-16.07688564743546, th=0.75, dt=0.020706892013549805)
[DEBUG, 1510787055.692416]: OdometryMessage(t=1510787055.6924145, n=296, xy=-16.83344497202063, th=0.5, dt=0.020685672760009766)
[DEBUG, 1510787055.7159584]: OdometryMessage(t=1510787055.7159567, n=297, xy=-16.455165309728045, th=0.75, dt=0.020659208297729492)
[DEBUG, 1510787055.7378879]: OdometryMessage(t=1510787055.7378864, n=298, xy=-16.455165309728045, th=0.0, dt=0.030930042266845703)
[DEBUG, 1510787055.7658894]: OdometryMessage(t=1510787055.765888, n=299, xy=-16.45516530972816, th=0.75, dt=0.02072930335998535)
[DEBUG, 1510787055.794052]: OdometryMessage(t=1510787055.7940507, n=300, xy=-17.40086446545945, th=0.8125, dt=0.030902862548828125)
[DEBUG, 1510787055.8172374]: OdometryMessage(t=1510787055.8172357, n=301, xy=-17.400864465459563, th=0.75, dt=0.02054905891418457)
[DEBUG, 1510787055.8604846]: OdometryMessage(t=1510787055.8604832, n=302, xy=-17.779144127752033, th=0.75, dt=0.02058243751525879)
[DEBUG, 1510787055.8943574]: OdometryMessage(t=1510787055.8943563, n=303, xy=-17.400864465459563, th=0.5625, dt=0.0309908390045166)
[DEBUG, 1510787055.9336293]: OdometryMessage(t=1510787055.9336278, n=304, xy=-18.34656362119108, th=1.0, dt=0.02060699462890625)
[DEBUG, 1510787055.9566705]: OdometryMessage(t=1510787055.9566686, n=305, xy=0.0, th=0.5000000000000071, dt=0.00868988037109375)
[DEBUG, 1510787055.9944937]: OdometryMessage(t=1510787055.9944925, n=306, xy=-17.400864465459563, th=0.8124999999999929, dt=0.020783424377441406)
[DEBUG, 1510787056.033252]: OdometryMessage(t=1510787056.0332506, n=307, xy=-17.77914412775226, th=0.6875, dt=0.03088998794555664)
[DEBUG, 1510787056.0339415]: OdometryMessage(t=1510787056.0339406, n=308, xy=-16.833444972020516, th=0.0, dt=0.020629405975341797)
[DEBUG, 1510787056.034705]: OdometryMessage(t=1510787056.0347037, n=309, xy=0.0, th=0.7500000000000071, dt=0.031163454055786133)
[DEBUG, 1510787056.0695376]: OdometryMessage(t=1510787056.0695362, n=310, xy=-17.21172463431344, th=0.6874999999999929, dt=0.031197547912597656)
[DEBUG, 1510787056.105435]: OdometryMessage(t=1510787056.1054332, n=311, xy=-17.400864465459563, th=0.8125, dt=0.020821809768676758)
[DEBUG, 1510787056.132409]: OdometryMessage(t=1510787056.1324074, n=312, xy=-17.968283958898382, th=0.7500000000000071, dt=0.031055212020874023)
[DEBUG, 1510787056.1694117]: OdometryMessage(t=1510787056.1694102, n=313, xy=-17.211724634313214, th=0.7499999999999929, dt=0.02080082893371582)
[DEBUG, 1510787056.191479]: OdometryMessage(t=1510787056.1914775, n=314, xy=-17.400864465459563, th=0.75, dt=0.03087902069091797)
[DEBUG, 1510787056.2217684]: OdometryMessage(t=1510787056.2217672, n=315, xy=-18.34656362119108, th=0.7500000000000071, dt=0.02086043357849121)
[DEBUG, 1510787056.246435]: OdometryMessage(t=1510787056.2464337, n=316, xy=-17.590004296605912, th=0.4999999999999929, dt=0.030836105346679688)
[DEBUG, 1510787056.2794597]: OdometryMessage(t=1510787056.2794583, n=317, xy=-17.022584803166865, th=0.75, dt=0.02089548110961914)
[DEBUG, 1510787056.3157141]: OdometryMessage(t=1510787056.3157122, n=318, xy=-17.21172463431344, th=0.75, dt=0.02058124542236328)
[DEBUG, 1510787056.352083]: OdometryMessage(t=1510787056.3520815, n=319, xy=-17.779144127752033, th=0.75, dt=0.020684242248535156)
[DEBUG, 1510787056.3905606]: OdometryMessage(t=1510787056.3905592, n=320, xy=-17.400864465459563, th=0.6875, dt=0.02064657211303711)
[DEBUG, 1510787056.4245057]: OdometryMessage(t=1510787056.424504, n=321, xy=-17.211724634313214, th=0.6875, dt=0.030859708786010742)
[DEBUG, 1510787056.4577935]: OdometryMessage(t=1510787056.457792, n=322, xy=-17.400864465459563, th=0.5, dt=0.02065896987915039)
[DEBUG, 1510787056.4821405]: OdometryMessage(t=1510787056.4821393, n=323, xy=-17.022584803167092, th=0.875, dt=0.030762672424316406)
[DEBUG, 1510787056.516748]: OdometryMessage(t=1510787056.5167463, n=324, xy=-17.779144127752033, th=0.5, dt=0.020664453506469727)
[DEBUG, 1510787056.5456452]: OdometryMessage(t=1510787056.545644, n=325, xy=-17.400864465459563, th=0.6875, dt=0.0206146240234375)
[DEBUG, 1510787056.5670676]: OdometryMessage(t=1510787056.567066, n=326, xy=0.0, th=0.75, dt=0.031167984008789062)
[DEBUG, 1510787056.600954]: OdometryMessage(t=1510787056.6009529, n=327, xy=-16.833444972020516, th=0.8125000000000071, dt=0.02053213119506836)
[DEBUG, 1510787056.6340644]: OdometryMessage(t=1510787056.634063, n=328, xy=-17.590004296605912, th=0.7499999999999929, dt=0.020760536193847656)
[DEBUG, 1510787056.6584456]: OdometryMessage(t=1510787056.6584442, n=329, xy=-17.590004296605912, th=0.75, dt=0.031100988388061523)
[DEBUG, 1510787056.6920285]: OdometryMessage(t=1510787056.6920264, n=330, xy=-17.211724634313214, th=0.6875, dt=0.020819425582885742)
[DEBUG, 1510787056.718346]: OdometryMessage(t=1510787056.718345, n=331, xy=-17.211724634313214, th=0.6875000000000071, dt=0.02080512046813965)
[DEBUG, 1510787056.7482128]: OdometryMessage(t=1510787056.7482114, n=332, xy=-16.833444972020743, th=0.6874999999999929, dt=0.031084060668945312)
[DEBUG, 1510787056.7844012]: OdometryMessage(t=1510787056.7843995, n=333, xy=-17.211724634313214, th=0.6874999999999929, dt=0.02070450782775879)
[DEBUG, 1510787056.82612]: OdometryMessage(t=1510787056.8261185, n=334, xy=-16.455165309728045, th=0.6874999999999929, dt=0.020476341247558594)
[DEBUG, 1510787056.8524983]: OdometryMessage(t=1510787056.852497, n=335, xy=-16.076885647435347, th=0.625, dt=0.020638465881347656)
[DEBUG, 1510787056.8859541]: OdometryMessage(t=1510787056.8859525, n=336, xy=-16.076885647435574, th=0.6875, dt=0.03111863136291504)
[DEBUG, 1510787056.9164343]: OdometryMessage(t=1510787056.9164326, n=337, xy=-16.455165309728045, th=0.6875, dt=0.020738601684570312)
[DEBUG, 1510787056.9529157]: OdometryMessage(t=1510787056.9529142, n=338, xy=-17.211724634313214, th=0.75, dt=0.020615100860595703)
[DEBUG, 1510787056.9875627]: OdometryMessage(t=1510787056.9875612, n=339, xy=-17.400864465459563, th=0.625, dt=0.03077554702758789)
[DEBUG, 1510787056.988417]: OdometryMessage(t=1510787056.9884157, n=340, xy=0.0, th=0.375, dt=0.031205415725708008)
[DEBUG, 1510787057.0087316]: OdometryMessage(t=1510787057.00873, n=341, xy=-17.211724634313214, th=0.0, dt=0.020682573318481445)
[DEBUG, 1510787057.042477]: OdometryMessage(t=1510787057.0424755, n=342, xy=-16.455165309728045, th=0.6875, dt=0.031043291091918945)
[DEBUG, 1510787057.0712132]: OdometryMessage(t=1510787057.071212, n=343, xy=-17.968283958898382, th=0.3125, dt=0.020603656768798828)
[DEBUG, 1510787057.107349]: OdometryMessage(t=1510787057.1073475, n=344, xy=-17.022584803167092, th=0.5, dt=0.030992507934570312)
[DEBUG, 1510787057.1291091]: OdometryMessage(t=1510787057.1291075, n=345, xy=-16.833444972020516, th=0.0, dt=0.020664691925048828)
[DEBUG, 1510787057.1576438]: OdometryMessage(t=1510787057.1576424, n=346, xy=-16.644305140874394, th=0.4375, dt=0.0308530330657959)
[DEBUG, 1510787057.1801412]: OdometryMessage(t=1510787057.1801398, n=347, xy=-16.455165309728045, th=0.4375, dt=0.020772933959960938)
[DEBUG, 1510787057.2158382]: OdometryMessage(t=1510787057.2158368, n=348, xy=-17.022584803167092, th=0.375, dt=0.03083658218383789)
[DEBUG, 1510787057.2166414]: OdometryMessage(t=1510787057.2166402, n=349, xy=0.0, th=0.4375, dt=0.0018000602722167969)
[DEBUG, 1510787057.2508607]: OdometryMessage(t=1510787057.2508593, n=350, xy=-17.022584803166865, th=0.3125, dt=0.020616531372070312)
[DEBUG, 1510787057.28708]: OdometryMessage(t=1510787057.2870786, n=351, xy=-16.833444972020743, th=0.25, dt=0.020623207092285156)
[DEBUG, 1510787057.3211322]: OdometryMessage(t=1510787057.3211308, n=352, xy=-16.644305140874167, th=0.25, dt=0.03090381622314453)
[DEBUG, 1510787057.3437464]: OdometryMessage(t=1510787057.3437448, n=353, xy=-16.266025478581923, th=0.25, dt=0.020527362823486328)
[DEBUG, 1510787057.3773012]: OdometryMessage(t=1510787057.3772998, n=354, xy=-17.022584803166865, th=0.125, dt=0.030878543853759766)
[DEBUG, 1510787057.3990886]: OdometryMessage(t=1510787057.3990874, n=355, xy=-17.21172463431367, th=0.0625, dt=0.020755767822265625)
[DEBUG, 1510787057.4313402]: OdometryMessage(t=1510787057.431339, n=356, xy=-16.833444972020516, th=0.0625, dt=0.031090497970581055)
[DEBUG, 1510787057.452978]: OdometryMessage(t=1510787057.4529765, n=357, xy=-16.26602547858147, th=0.0, dt=0.021002769470214844)
[DEBUG, 1510787057.478708]: OdometryMessage(t=1510787057.478706, n=358, xy=0.0, th=0.0, dt=0.024375200271606445)
[DEBUG, 1510787057.4795487]: OdometryMessage(t=1510787057.4795475, n=359, xy=-16.076885647435574, th=0.0, dt=0.03092789649963379)
[DEBUG, 1510787057.4998813]: OdometryMessage(t=1510787057.4998794, n=360, xy=0.0, th=0.0, dt=0.03148531913757324)
[DEBUG, 1510787057.5005379]: OdometryMessage(t=1510787057.5005367, n=361, xy=-17.400864465459563, th=0.0, dt=0.020778656005859375)
[DEBUG, 1510787057.5357125]: OdometryMessage(t=1510787057.5357108, n=362, xy=-16.83344497202097, th=-0.0625, dt=0.020732402801513672)
[DEBUG, 1510787057.557853]: OdometryMessage(t=1510787057.5578518, n=363, xy=-17.022584803166865, th=0.0, dt=0.0310060977935791)
[DEBUG, 1510787057.5936513]: OdometryMessage(t=1510787057.5936496, n=364, xy=-16.455165309727818, th=-0.0625, dt=0.020875215530395508)
[DEBUG, 1510787057.6287894]: OdometryMessage(t=1510787057.6287878, n=365, xy=-15.887745816289225, th=-0.0625, dt=0.020639419555664062)
[DEBUG, 1510787057.651934]: OdometryMessage(t=1510787057.651932, n=366, xy=0.0, th=-0.125, dt=0.031077861785888672)
[DEBUG, 1510787057.6736004]: OdometryMessage(t=1510787057.6735988, n=367, xy=-17.211724634313214, th=-0.125, dt=0.030993938446044922)
[DEBUG, 1510787057.7079816]: OdometryMessage(t=1510787057.70798, n=368, xy=-16.83344497202097, th=-0.0625, dt=0.03084540367126465)
[DEBUG, 1510787057.7298777]: OdometryMessage(t=1510787057.7298765, n=369, xy=-16.644305140874167, th=-0.125, dt=0.021198272705078125)
[DEBUG, 1510787057.7515166]: OdometryMessage(t=1510787057.751515, n=370, xy=-16.076885647435574, th=-0.1875, dt=0.020914316177368164)
[DEBUG, 1510787057.8109272]: OdometryMessage(t=1510787057.810926, n=371, xy=-16.455165309728272, th=-0.1875, dt=0.020531892776489258)
[DEBUG, 1510787057.832367]: OdometryMessage(t=1510787057.8323658, n=372, xy=-16.455165309727818, th=0.0, dt=0.03086090087890625)
[DEBUG, 1510787057.8671834]: OdometryMessage(t=1510787057.867182, n=373, xy=-16.83344497202097, th=-0.1875, dt=0.020961999893188477)
[DEBUG, 1510787057.8887224]: OdometryMessage(t=1510787057.888721, n=374, xy=-16.644305140874167, th=0.0, dt=0.031033754348754883)
[DEBUG, 1510787057.9106538]: OdometryMessage(t=1510787057.9106524, n=375, xy=-16.076885647435574, th=-0.1875, dt=0.020657777786254883)
[DEBUG, 1510787057.9458008]: OdometryMessage(t=1510787057.945799, n=376, xy=-16.455165309728272, th=-0.1875, dt=0.030960798263549805)
[DEBUG, 1510787057.9801805]: OdometryMessage(t=1510787057.980179, n=377, xy=-17.400864465459563, th=-0.25, dt=0.020572662353515625)
[DEBUG, 1510787058.0073674]: OdometryMessage(t=1510787058.0073662, n=378, xy=-17.590004296605457, th=-0.1875, dt=0.030946969985961914)
[DEBUG, 1510787058.0454013]: OdometryMessage(t=1510787058.0454, n=379, xy=-17.02258480316732, th=-0.125, dt=0.020718812942504883)
[DEBUG, 1510787058.0829403]: OdometryMessage(t=1510787058.082939, n=380, xy=-17.96828395889861, th=-0.25, dt=0.02068471908569336)
[DEBUG, 1510787058.1071455]: OdometryMessage(t=1510787058.107144, n=381, xy=0.0, th=-0.25, dt=0.024827003479003906)
[DEBUG, 1510787058.140615]: OdometryMessage(t=1510787058.1406133, n=382, xy=-18.535703452337657, th=-0.25, dt=0.020684242248535156)
[DEBUG, 1510787058.171655]: OdometryMessage(t=1510787058.1716535, n=383, xy=-17.968283958898155, th=-0.25, dt=0.03072214126586914)
[DEBUG, 1510787058.1983168]: OdometryMessage(t=1510787058.1983156, n=384, xy=-17.400864465459563, th=-0.2499999999999858, dt=0.02067112922668457)
